date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,DayCategory
3/11/2015,2.0,1,Wednesday,10,0.75,21.82,1674.0,6000.0,34,0.0,0,0,50.0,0.750608,Weekday
3/11/2015,2.0,1,Wednesday,9,0.75,18.79,290.0,5040.0,45,0.0,0,0,52.0,0.750347333,Weekday
3/11/2015,2.0,1,Wednesday,2,0.75,16.1,971.0,5400.0,45,0.0,0,1,45.0,0.750140741,Weekday
3/11/2015,2.0,1,Wednesday,1,0.75,26.82,1322.0,7080.0,45,0.0,0,0,59.0,0.750050847,Weekday
3/11/2015,2.0,1,Wednesday,4,0.75,26.82,1054.0,7080.0,45,0.0,0,0,59.0,0.750050847,Weekday
3/11/2015,2.0,1,Wednesday,5,0.7,26.82,992.0,6960.0,30,0.0,0,1,58.0,0.700556897,Weekday
3/11/2015,2.0,1,Wednesday,8,0.7,30.48,914.0,6840.0,30,0.0,0,1,57.0,0.700505263,Weekday
3/11/2015,2.0,1,Wednesday,6,0.7,23.41,1128.0,4560.0,40,0.0,0,1,38.0,0.700246491,Weekday
3/11/2015,2.0,1,Wednesday,7,0.65,30.48,935.0,6840.0,26,0.0,0,1,57.0,0.650596491,Weekday
3/11/2015,2.0,2,Wednesday,10,0.75,2.9,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.628333333,Weekday
3/11/2015,2.0,2,Wednesday,8,0.7,3.9,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.625625,Weekday
3/11/2015,2.0,2,Wednesday,7,0.65,3.9,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.625625,Weekday
3/11/2015,2.0,2,Wednesday,9,0.75,2.9,1190.4659913169319,1800.0,0,0.0,0,0,15.0,0.505888889,Weekday
3/11/2015,2.0,2,Wednesday,6,0.7,2.9,1190.4659913169319,720.0,0,0.0,0,0,6.0,0.4276613622499999,Weekday
